X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,STATO,TIPOLOGIA,REGIONE,PROVINCIA,COMUNE,LOCALITA_,LATITUDINE,LONGITUDIN,unnamed__1_,GENERE,SPECIE,NOME_VOLG,ALTRE_SPECIE,CONTESTO,CR_ETA_,CR_CIRCONF,CR_ALTEZZA,CR_AMPIEZZ,CR_FM_O_PO,CR_VALORE,CR_RARITA_,CR_ARCHIT,CR_PAESAG,CR_STORICO,AL_IS___H,AL_IS___C,INS___Cmed,INS___Hmed,INS___Cmax,INS___Hmax,DECR_DI_IN,DECR_MODIF
14.73056,41.69972,001/C175/CB/14,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Castellino del Biferno<br>LOCALITA': VIGNE DEL SIGNORE<br>LATITUDINE: 41.69972<br>LONGITUDIN: 14.73056<br>QUOTA: 510 m slm<br>GENERE: Quercus<br>SPECIE: Quercus pubescens Willd.<br>NOME VOLG: Roverella<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 24 m<br>AL IS - C: 400 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Castellino del Biferno,VIGNE DEL SIGNORE,41.69972,14.73056,510 m slm,Quercus,Quercus pubescens Willd.,Roverella,,extraurbano,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,24 m,400 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
14.71111,41.83417,001/C197/CB/14,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Castelmauro<br>LOCALITA': FONTICELLA<br>LATITUDINE: 41.83417<br>LONGITUDIN: 14.71111<br>QUOTA: 700 m slm<br>GENERE: Quercus<br>SPECIE: Quercus pubescens Willd.<br>NOME VOLG: Roverella<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 19 m<br>AL IS - C: 425 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 661 del 09/08/2018<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Castelmauro,FONTICELLA,41.83417,14.71111,700 m slm,Quercus,Quercus pubescens Willd.,Roverella,,extraurbano,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,19 m,425 cm,,,,,D.Dir. n. 661 del 09/08/2018,0
14.55532,41.5986,003/C346/CB/14,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Castropignano<br>LOCALITA': VICENNA GRANDE<br>LATITUDINE: 41.59860<br>LONGITUDIN: 14.55532<br>QUOTA: 560 m slm<br>GENERE: Quercus<br>SPECIE: Quercus pubescens Willd.<br>NOME VOLG: Roverella<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 19,9 m<br>AL IS - C: 490 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 661 del 09/08/2018<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Castropignano,VICENNA GRANDE,41.59860,14.55532,560 m slm,Quercus,Quercus pubescens Willd.,Roverella,,extraurbano,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,"19,9 m",490 cm,,,,,D.Dir. n. 661 del 09/08/2018,0
14.56816,41.61331,001/C346/CB/14,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Castropignano<br>LOCALITA': VICENNE<br>LATITUDINE: 41.61331<br>LONGITUDIN: 14.56816<br>QUOTA: 456 m slm<br>GENERE: Quercus<br>SPECIE: Quercus pubescens Willd.<br>NOME VOLG: Roverella<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: SI<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 21 m<br>AL IS - C: 420 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 661 del 09/08/2018<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Castropignano,VICENNE,41.61331,14.56816,456 m slm,Quercus,Quercus pubescens Willd.,Roverella,,extraurbano,SI,SI,NO,NO,NO,SI,NO,NO,NO,NO,21 m,420 cm,,,,,D.Dir. n. 661 del 09/08/2018,0
14.55833,41.59448,002/C346/CB/14,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Castropignano<br>LOCALITA': FONTE DEI PALI<br>LATITUDINE: 41.59448<br>LONGITUDIN: 14.55833<br>QUOTA: 480 m slm<br>GENERE: Quercus<br>SPECIE: Quercus pubescens Willd.<br>NOME VOLG: Roverella<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 21,1 m<br>AL IS - C: 450 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 661 del 09/08/2018<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Castropignano,FONTE DEI PALI,41.59448,14.55833,480 m slm,Quercus,Quercus pubescens Willd.,Roverella,,extraurbano,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,"21,1 m",450 cm,,,,,D.Dir. n. 661 del 09/08/2018,0
14.72038,41.41265,001/C486/CB/14,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Cercemaggiore<br>LOCALITA': COPPARI<br>LATITUDINE: 41.41265<br>LONGITUDIN: 14.72038<br>QUOTA: 755 m slm<br>GENERE: Quercus<br>SPECIE: Quercus petraea subsp. austrotyrrhenica Brullo, R.Guarino & Siracusa<br>NOME VOLG: Rovere<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 14 m<br>AL IS - C: 448 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 661 del 09/08/2018<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Cercemaggiore,COPPARI,41.41265,14.72038,755 m slm,Quercus,"Quercus petraea subsp. austrotyrrhenica Brullo, R.Guarino & Siracusa",Rovere,,extraurbano,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,14 m,448 cm,,,,,D.Dir. n. 661 del 09/08/2018,0
14.75114,41.47453,005/C486/CB/14,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Cercemaggiore<br>LOCALITA': PISCERO<br>LATITUDINE: 41.47453<br>LONGITUDIN: 14.75114<br>QUOTA: 732 m slm<br>GENERE: Ulmus<br>SPECIE: Ulmus minor Mill.<br>NOME VOLG: Olmo campestre<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 21 m<br>AL IS - C: 380 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 661 del 09/08/2018<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Cercemaggiore,PISCERO,41.47453,14.75114,732 m slm,Ulmus,Ulmus minor Mill.,Olmo campestre,,extraurbano,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,21 m,380 cm,,,,,D.Dir. n. 661 del 09/08/2018,0
14.74444,41.41167,003/C486/CB/14,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Cercemaggiore<br>LOCALITA': SELVAPIANA<br>LATITUDINE: 41.41167<br>LONGITUDIN: 14.74444<br>QUOTA: 780 m slm<br>GENERE: Quercus<br>SPECIE: Quercus cerris L.<br>NOME VOLG: Cerro<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 24 m<br>AL IS - C: 440 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 661 del 09/08/2018<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Cercemaggiore,SELVAPIANA,41.41167,14.74444,780 m slm,Quercus,Quercus cerris L.,Cerro,,extraurbano,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,24 m,440 cm,,,,,D.Dir. n. 661 del 09/08/2018,0
14.71333,41.40222,002/C486/CB/14,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Cercemaggiore<br>LOCALITA': COPPARI<br>LATITUDINE: 41.40222<br>LONGITUDIN: 14.71333<br>QUOTA: 805 m slm<br>GENERE: Quercus<br>SPECIE: Quercus petraea subsp. austrotyrrhenica Brullo, R.Guarino & Siracusa<br>NOME VOLG: Rovere<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 24 m<br>AL IS - C: 420 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 661 del 09/08/2018<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Cercemaggiore,COPPARI,41.40222,14.71333,805 m slm,Quercus,"Quercus petraea subsp. austrotyrrhenica Brullo, R.Guarino & Siracusa",Rovere,,extraurbano,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,24 m,420 cm,,,,,D.Dir. n. 661 del 09/08/2018,0
14.74494,41.41248,004/C486/CB/14,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Cercemaggiore<br>LOCALITA': SELVAPIANA<br>LATITUDINE: 41.41248<br>LONGITUDIN: 14.74494<br>QUOTA: 780 m slm<br>GENERE: Quercus<br>SPECIE: Quercus cerris L.<br>NOME VOLG: Cerro<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 30 m<br>AL IS - C: 410 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 661 del 09/08/2018<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Cercemaggiore,SELVAPIANA,41.41248,14.74494,780 m slm,Quercus,Quercus cerris L.,Cerro,,extraurbano,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,30 m,410 cm,,,,,D.Dir. n. 661 del 09/08/2018,0
14.67029,41.4627,002/C488/CB/14,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Cercepiccola<br>LOCALITA': CIMITERO<br>LATITUDINE: 41.46270<br>LONGITUDIN: 14.67029<br>QUOTA: 690 m slm<br>GENERE: Pyrus<br>SPECIE: Pyrus communis L.<br>NOME VOLG: Pero domestico<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': SI<br>CR ARCHIT: NO<br>CR PAESAG: SI<br>CR STORICO: NO<br>AL IS - H: 13,2 m<br>AL IS - C: 340 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 661 del 09/08/2018<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Cercepiccola,CIMITERO,41.46270,14.67029,690 m slm,Pyrus,Pyrus communis L.,Pero domestico,,extraurbano,SI,SI,NO,NO,NO,NO,SI,NO,SI,NO,"13,2 m",340 cm,,,,,D.Dir. n. 661 del 09/08/2018,0
14.66617,41.45917,001/C488/CB/14,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Cercepiccola<br>LOCALITA': CORSO VITTORIO EMANUELE III<br>LATITUDINE: 41.45917<br>LONGITUDIN: 14.66617<br>QUOTA: 670 m slm<br>GENERE: Quercus<br>SPECIE: Quercus ilex L.<br>NOME VOLG: Leccio<br>ALTRE SPECIE: <br>CONTESTO: urbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 14 m<br>AL IS - C: 400 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 661 del 09/08/2018<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Cercepiccola,CORSO VITTORIO EMANUELE III,41.45917,14.66617,670 m slm,Quercus,Quercus ilex L.,Leccio,,urbano,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,14 m,400 cm,,,,,D.Dir. n. 661 del 09/08/2018,0
14.67471,41.4523,003/C488/CB/14,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Cercepiccola<br>LOCALITA': CASALE<br>LATITUDINE: 41.45230<br>LONGITUDIN: 14.67471<br>QUOTA: 530 m slm<br>GENERE: Quercus<br>SPECIE: Quercus robur L.<br>NOME VOLG: Farnia<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 25 m<br>AL IS - C: 400 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 661 del 09/08/2018<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Cercepiccola,CASALE,41.45230,14.67471,530 m slm,Quercus,Quercus robur L.,Farnia,,extraurbano,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,25 m,400 cm,,,,,D.Dir. n. 661 del 09/08/2018,0
14.49335,41.66433,001/C772/CB/14,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Duronia<br>LOCALITA': MUSTACCIO<br>LATITUDINE: 41.66433<br>LONGITUDIN: 14.49335<br>QUOTA: 625 m slm<br>GENERE: Quercus<br>SPECIE: Quercus pubescens Willd.<br>NOME VOLG: Roverella<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 20 m<br>AL IS - C: 380 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Duronia,MUSTACCIO,41.66433,14.49335,625 m slm,Quercus,Quercus pubescens Willd.,Roverella,,extraurbano,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,20 m,380 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
14.67184,41.53195,001/D550/CB/14,"STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Ferrazzano<br>LOCALITA': VIA MATESE 12<br>LATITUDINE: 41.53195<br>LONGITUDIN: 14.67184<br>QUOTA: 867 m slm<br>GENERE: Ailanthus<br>SPECIE: Ailanthus altissima (Mill.) Swingle<br>NOME VOLG: Albero del Paradiso<br>ALTRE SPECIE: <br>CONTESTO: urbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 19,3 m<br>AL IS - C: 440 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dip. n. 5450 del 19/12/2017<br>DECR MODIF: 0",,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Ferrazzano,VIA MATESE 12,41.53195,14.67184,867 m slm,Ailanthus,Ailanthus altissima (Mill.) Swingle,Albero del Paradiso,,urbano,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,"19,3 m",440 cm,,,,,D.Dip. n. 5450 del 19/12/2017,0
14.9275,41.51889,001/D896/CB/14,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Gambatesa<br>LOCALITA': DEFENSA<br>LATITUDINE: 41.51889<br>LONGITUDIN: 14.92750<br>QUOTA: 305 m slm<br>GENERE: Quercus<br>SPECIE: Quercus pubescens Willd.<br>NOME VOLG: Roverella<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': SI<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 22 m<br>AL IS - C: 540 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 661 del 09/08/2018<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Gambatesa,DEFENSA,41.51889,14.92750,305 m slm,Quercus,Quercus pubescens Willd.,Roverella,,extraurbano,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,22 m,540 cm,,,,,D.Dir. n. 661 del 09/08/2018,0
14.77861,41.4925,001/E030/CB/14,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Gildone<br>LOCALITA': MASSERIA ROMITA (SANTA MARIA A QUADRANO)<br>LATITUDINE: 41.49250<br>LONGITUDIN: 14.77861<br>QUOTA: 690 m slm<br>GENERE: Quercus<br>SPECIE: Quercus pubescens Willd.<br>NOME VOLG: Roverella<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 14 m<br>AL IS - C: 630 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 661 del 09/08/2018<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Gildone,MASSERIA ROMITA (SANTA MARIA A QUADRANO),41.49250,14.77861,690 m slm,Quercus,Quercus pubescens Willd.,Roverella,,extraurbano,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,14 m,630 cm,,,,,D.Dir. n. 661 del 09/08/2018,0
14.77806,41.4925,002/E030/CB/14,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Gildone<br>LOCALITA': MASSERIA ROMITA (SANTA MARIA A QUADRANO)<br>LATITUDINE: 41.49250<br>LONGITUDIN: 14.77806<br>QUOTA: 690 m slm<br>GENERE: Quercus<br>SPECIE: Quercus pubescens Willd.<br>NOME VOLG: Roverella<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 17 m<br>AL IS - C: 505 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 661 del 09/08/2018<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Gildone,MASSERIA ROMITA (SANTA MARIA A QUADRANO),41.49250,14.77806,690 m slm,Quercus,Quercus pubescens Willd.,Roverella,,extraurbano,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,17 m,505 cm,,,,,D.Dir. n. 661 del 09/08/2018,0
14.755,41.52333,004/E030/CB/14,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Gildone<br>LOCALITA': CUPA<br>LATITUDINE: 41.52333<br>LONGITUDIN: 14.75500<br>QUOTA: 580 m slm<br>GENERE: Quercus<br>SPECIE: Quercus pubescens Willd.<br>NOME VOLG: Roverella<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 18 m<br>AL IS - C: 435 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 661 del 09/08/2018<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Gildone,CUPA,41.52333,14.75500,580 m slm,Quercus,Quercus pubescens Willd.,Roverella,,extraurbano,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,18 m,435 cm,,,,,D.Dir. n. 661 del 09/08/2018,0
14.77805,41.49251,003/E030/CB/14,STATO: Iscritto in elenco<br>TIPOLOGIA: albero singolo<br>REGIONE: Molise<br>PROVINCIA: Campobasso<br>COMUNE: Gildone<br>LOCALITA': MASSERIA ROMITA (SANTA MARIA A QUADRANO)<br>LATITUDINE: 41.49251<br>LONGITUDIN: 14.77805<br>QUOTA: 695 m slm<br>GENERE: Quercus<br>SPECIE: Quercus pubescens Willd.<br>NOME VOLG: Roverella<br>ALTRE SPECIE: <br>CONTESTO: extraurbano<br>CR ETA': NO<br>CR CIRCONF: SI<br>CR ALTEZZA: NO<br>CR AMPIEZZ: NO<br>CR FM O PO: NO<br>CR VALORE: NO<br>CR RARITA': NO<br>CR ARCHIT: NO<br>CR PAESAG: NO<br>CR STORICO: NO<br>AL IS - H: 18 m<br>AL IS - C: 500 cm<br>INS - Cmed: <br>INS - Hmed: <br>INS - Cmax: <br>INS - Hmax: <br>DECR DI IN: D.Dir. n. 661 del 09/08/2018<br>DECR MODIF: 0,,,,,-1,0,-1,,,Iscritto in elenco,albero singolo,Molise,Campobasso,Gildone,MASSERIA ROMITA (SANTA MARIA A QUADRANO),41.49251,14.77805,695 m slm,Quercus,Quercus pubescens Willd.,Roverella,,extraurbano,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,18 m,500 cm,,,,,D.Dir. n. 661 del 09/08/2018,0
